,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hours,Duration_mins,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi
710,1,9,6,10,0,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
711,0,15,4,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
712,1,3,6,9,0,4,25,19,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
713,0,1,3,20,5,21,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
714,2,6,3,7,35,21,20,13,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
715,0,15,3,19,35,22,5,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
716,2,15,6,14,25,19,15,28,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
717,1,6,3,9,15,18,5,8,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
718,1,18,5,14,5,19,50,5,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
719,2,9,3,16,50,4,25,35,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720,1,15,3,8,55,15,15,6,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
721,1,27,3,6,40,13,20,6,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
722,1,18,5,9,15,19,0,9,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
723,1,9,5,12,50,19,15,6,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
724,2,18,5,9,25,5,25,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
725,3,27,5,5,15,7,40,26,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
726,0,21,4,8,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
727,1,3,6,9,0,19,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
728,1,9,6,7,15,12,30,5,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
729,1,24,6,7,5,12,35,5,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
730,0,18,5,11,30,14,20,2,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
731,1,12,5,17,0,23,25,6,25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
732,0,24,6,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
733,0,12,3,14,40,17,5,2,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
734,2,1,6,12,55,19,15,30,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
735,1,18,5,22,50,19,0,20,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
736,1,9,5,9,45,16,10,6,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
737,1,21,3,12,50,19,15,6,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
738,0,12,6,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
739,0,9,5,14,45,17,5,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
740,1,6,5,14,5,22,35,8,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
741,2,9,5,5,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
742,1,9,6,14,5,22,35,8,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
743,1,15,5,18,55,9,20,14,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
744,1,15,6,9,15,1,30,16,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
745,1,12,6,15,45,22,5,6,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
746,0,24,6,5,10,8,0,2,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
747,1,1,3,7,0,0,45,17,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
748,2,12,5,9,25,1,20,15,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
749,0,6,6,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
750,2,9,6,12,0,21,50,9,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
751,1,6,6,10,35,21,0,10,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
752,0,27,6,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
753,2,12,6,14,35,4,25,13,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
754,0,9,3,14,30,17,35,3,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
755,1,12,6,7,30,21,0,13,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
756,1,1,4,6,30,12,0,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
757,1,27,3,9,10,1,35,16,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
758,1,6,6,5,10,10,5,4,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
759,0,12,6,1,30,4,15,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
760,0,9,3,18,55,21,45,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761,1,6,3,6,0,13,20,7,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
762,0,12,4,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
763,0,6,6,17,0,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
764,0,21,3,22,5,0,25,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
765,2,27,5,12,0,7,40,19,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
766,2,9,3,4,55,21,20,16,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
767,0,27,6,20,55,23,40,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
768,2,12,6,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
769,0,21,5,6,20,7,40,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
770,1,21,5,7,30,19,15,11,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
771,1,21,3,14,5,23,0,8,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
772,2,9,6,5,55,19,15,13,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
773,0,3,6,21,0,23,50,2,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
774,1,24,5,9,35,19,10,9,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
775,0,1,5,11,10,13,55,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
776,1,9,3,9,45,22,20,12,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
777,0,12,6,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
778,1,24,5,14,5,12,0,21,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
779,0,21,6,7,0,9,40,2,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
780,1,21,3,11,30,19,15,7,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
781,1,18,5,15,15,1,30,10,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
782,1,15,5,21,10,18,15,21,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
783,1,24,5,7,25,13,35,6,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
784,2,21,3,16,10,18,50,26,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
785,1,3,3,17,10,1,35,8,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
786,2,6,3,5,55,19,15,37,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
787,1,6,5,6,50,10,30,3,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
788,2,27,6,11,40,19,0,7,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
789,1,21,5,9,35,18,0,8,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
790,1,18,5,21,50,19,0,21,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
791,0,24,4,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
792,0,15,4,11,40,14,30,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
793,2,27,6,23,5,4,25,29,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
794,2,12,6,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
795,0,12,3,5,15,7,35,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
796,1,18,5,20,25,10,55,14,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
797,0,15,3,13,55,15,25,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
798,1,27,5,5,10,10,5,4,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
799,0,1,6,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
800,1,21,3,19,15,4,25,9,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
801,1,18,5,7,5,12,35,5,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
802,1,9,5,20,20,23,25,27,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
803,1,6,5,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804,1,27,6,10,35,19,0,8,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
805,1,24,3,21,10,19,40,22,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
806,1,6,3,22,50,11,25,12,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807,0,12,6,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
808,1,1,5,12,50,19,15,6,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
809,1,12,6,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
810,1,9,6,10,0,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
811,1,12,6,14,5,22,35,8,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
812,1,21,5,5,5,18,10,13,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
813,0,3,3,9,50,12,35,2,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
814,1,18,5,9,15,21,0,11,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
815,1,9,5,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
816,0,9,3,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
817,1,24,3,22,30,10,40,12,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
818,1,9,6,4,50,9,50,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
819,2,6,5,9,25,15,5,29,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
820,1,15,6,10,20,21,0,10,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
821,1,1,6,10,35,21,0,10,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
822,2,12,5,9,25,5,25,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
823,2,12,6,18,20,4,25,10,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
824,1,21,5,17,40,0,55,7,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
825,1,27,3,8,35,22,20,13,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
826,0,3,6,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
827,0,27,6,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
828,0,24,3,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
829,2,27,3,5,25,18,50,13,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
830,1,12,6,8,25,12,0,27,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
831,1,9,3,16,0,4,25,12,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
832,1,21,5,15,0,12,35,21,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
833,2,12,6,9,25,13,45,28,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
834,1,24,5,17,0,10,55,17,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
835,1,21,3,10,0,18,50,8,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
836,0,15,5,13,55,15,25,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
837,2,21,3,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
838,1,3,6,2,15,12,35,10,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
839,1,6,6,14,5,4,40,14,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
840,0,12,4,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841,0,18,5,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
842,0,9,5,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
843,0,27,5,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
844,2,9,3,5,55,7,40,25,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
845,1,3,6,14,0,1,30,11,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
846,0,3,3,9,30,12,5,2,35,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
847,0,15,6,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
848,1,18,5,20,0,7,40,11,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
849,0,24,3,20,55,23,50,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
850,1,3,3,8,45,13,15,4,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
851,1,12,6,7,30,19,0,11,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
852,1,15,6,11,40,21,0,9,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
853,0,12,5,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
854,1,1,4,11,15,18,30,7,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
855,0,24,6,11,30,14,20,2,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
856,2,27,5,16,55,19,15,26,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
857,1,12,6,15,15,20,5,4,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
858,0,27,6,15,30,18,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
859,0,24,6,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
860,1,9,3,17,10,1,35,8,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
861,1,24,3,18,55,4,45,9,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
862,2,1,6,13,20,7,40,18,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
863,1,18,3,7,0,18,25,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
864,1,1,5,20,30,8,55,12,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
865,1,3,6,3,50,12,35,8,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
866,0,12,6,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
867,1,15,6,7,5,19,0,11,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
868,1,1,5,20,20,22,40,26,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
869,0,18,4,5,55,8,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
870,2,6,5,15,10,23,30,8,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
871,1,24,6,22,50,4,25,5,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
872,1,3,3,9,55,21,0,11,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
873,2,9,6,13,5,9,25,20,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
874,0,21,3,14,40,17,5,2,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
875,3,6,3,11,35,1,35,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
876,1,24,5,7,10,10,45,27,35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
877,3,12,3,8,50,18,5,33,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
878,0,3,4,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
879,1,21,5,7,30,21,0,13,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
880,1,6,3,5,50,12,20,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
881,0,15,5,20,55,23,40,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
882,0,3,5,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
883,0,27,5,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
884,2,27,5,23,5,4,25,29,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
885,1,21,3,7,5,4,25,21,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
886,0,27,6,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
887,0,21,4,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
888,2,12,6,10,0,13,45,27,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
889,1,12,5,7,10,20,20,13,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
890,0,9,6,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
891,0,12,5,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
892,1,21,3,17,30,1,35,8,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
893,0,1,5,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
894,0,9,5,0,30,3,25,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
895,1,12,5,9,25,7,55,22,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
896,1,1,6,18,15,19,0,24,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
897,1,6,5,14,55,22,30,7,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
898,0,6,6,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
899,2,12,6,22,0,19,15,21,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
900,0,9,5,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
901,1,21,3,7,0,23,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
902,1,27,6,13,0,1,30,12,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
903,2,27,5,23,5,19,0,19,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
904,1,15,5,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
905,1,12,3,20,0,23,45,27,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
906,0,6,5,11,35,14,0,2,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
907,0,27,3,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
908,0,24,6,19,30,20,45,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
909,0,24,3,20,0,22,55,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
910,2,6,3,9,40,9,10,23,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
911,1,3,3,20,30,8,15,11,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
912,0,12,6,18,5,21,10,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
913,0,27,4,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
914,1,18,5,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
915,1,6,3,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
916,1,9,5,9,15,19,0,9,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
917,1,9,5,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
918,0,1,6,9,45,12,0,2,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
919,1,21,3,6,40,12,35,5,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
920,0,9,3,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
921,1,12,5,21,10,8,15,11,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
922,0,3,6,19,55,22,25,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
923,0,9,3,0,40,3,25,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
924,1,3,6,17,40,23,0,5,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
925,2,21,5,6,50,7,40,24,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
926,1,6,5,18,55,4,40,9,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
927,1,3,6,13,0,4,25,15,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
928,1,15,5,8,45,13,15,4,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
929,2,9,5,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
930,0,6,4,5,35,8,50,3,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
931,1,24,3,16,55,22,35,5,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
932,0,1,6,8,20,10,35,2,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
933,0,24,3,18,55,21,45,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
934,2,21,3,12,0,19,15,7,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
935,1,9,6,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
936,0,24,3,21,10,23,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
937,1,1,5,16,30,10,5,17,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
938,1,9,5,16,0,21,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
939,1,15,5,8,25,23,35,15,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
940,1,12,6,10,35,19,0,8,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
941,0,21,4,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
942,0,12,5,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
943,1,24,6,10,0,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
944,1,15,4,2,0,7,25,5,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
945,1,21,5,15,10,20,50,5,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
946,0,21,5,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
947,2,21,3,18,25,4,25,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
